iso,value
CHE,13282
NOR,9873
LUX,9353
FRA,7879
CYP,7588
DNK,7429
IRL,6565
GBR,6553
AUT,6461
SWE,6351
FIN,6210
DEU,5887
NLD,5516
BEL,5344
ISL,5259
ITA,5231
ESP,4383
MLT,3494
PRT,2963
SVN,2810
GRC,2719
EST,2677
CZE,2162
LTU,1957
LVA,1941
POL,1719
SVK,1714
HRV,1408
HUN,1355
BGR,1196
SRB,851
MKD,630
ROU,608
