iso,value
SYR,34.4
COL,12.6
IRQ,10.3
COD,3.7
SDN,5.6
SSD,13.8
PAK,0.7
NGA,0.7
SOM,10.8
UKR,1.8
AFG,2.5
AZE,6.5
CAF,9.1
MMR,0.7
LBY,5.8
YEM,1.3
GEO,7.0
SRB,3.1
PHL,0.1
MLI,0.6
BIH,2.2
BDI,0.7
LKA,0.1
CIV,0.1
