iso,value
CZE,3.6
DNK,3.6
ISL,3.6
SVN,3.6
NOR,3.7
FIN,3.8
SVK,3.9
BEL,4
LUX,4
SWE,4.1
AUT,4.4
DEU,4.4
CHE,4.4
FRA,4.7
IRL,4.7
POL,4.8
CAN,5.2
NZL,5.2
EST,5.4
LTU,5.5
ITA,5.7
KOR,5.7
PRT,5.8
GRC,6.2
ESP,6.3
LVA,6.6
ISR,7.4
USA,8.2
TUR,8.4
CHL,13
