iso,value
CHL,29.2
SLV,28.4
POL,28.4
ESP,24
COL,23.7
KEN,22.1
KOR,21.6
NLD,21.4
PRT,21.4
CYP,18.9
SWE,17.4
HRV,17
SVN,16.7
FRA,16
FIN,15.6
MKD,15.5
ZAF,14.9
ITA,13.6
CAN,13.4
ISL,13.4
DEU,13
CHE,13
TUR,13
GRC,11.7
HUN,10.8
CZE,10.2
MEX,9.5
IRL,9.3
AUT,9.1
RUS,8.9
SVK,8.9
BEL,8.7
DNK,8.5
CRI,8.4
LUX,8.2
MLT,7.8
NOR,7.8
JPN,7.6
GBR,6.4
KAZ,5.4
BGR,5.3
LVA,3.3
EST,3.2
LTU,2.8
ROU,1.5
