iso,value
BRA,30
LTU,28
FIN,30
FRA,30
RUS,28
AUT,25
MLT,24
GRC,25
GBR,28
POL,26
SWE,25
ESP,22
JPN,20
LUX,25
NOR,25
PRT,22
SVK,20
CYP,20
DNK,25
KOR,19
HUN,23
ZAF,21
SVN,20
LVA,20
CZE,20
ITA,20
NZL,20
ROU,21
BEL,20
DEU,20
IRL,20
CHE,20
AUS,20
NLD,20
TWN,15
IND,12
HKG,14
USA,15
SGP,14
CHN,10
CAN,10
