"iso","value"
"AUS",31.6
"AUT",31.2
"BEL",28.3
"CAN",29.4
"CZE",18.4
"DNK",26.5
"FIN",27.9
"FRA",28.8
"DEU",31.3
"GRC",18.6
"HUN",15.4
"ISL",24
"IRL",24
"ITA",25.2
"JPN",26.1
"KOR",19.5
"LUX",39
"MEX",13.1
"NLD",27.9
"NZL",23.8
"NOR",33.5
"POL",17.9
"PRT",20.1
"SVK",17.5
"ESP",22.5
"SWE",29.2
"CHE",33.5
"TUR",14.1
"GBR",27
"USA",41.4
"BRA",11.7
"CHL",14.5
"EST",15.2
"ISR",22.1
"RUS",19.3
"SVN",19.3
