"iso","value"
"AUT",14.1
"BEL",15.5
"BGR",21.8
"HRV",19.4
"CYP",14.4
"CZE",9.7
"DNK",12.1
"EST",21.8
"FIN",12.8
"MKD",22.1
"FRA",13.3
"DEU",16.7
"GRC",22.1
"HUN",15
"ISL",7.9
"IRL",15.6
"ITA",19.4
"LVA",21.2
"LTU",19.1
"LUX",16.4
"MLT",15.9
"NLD",11.6
"NOR",10.9
"POL",17
"PRT",19.5
"ROU",25.4
"SRB",25.4
"SVK",12.6
"SVN",14.5
"ESP",22.2
"SWE",15.1
"CHE",13.8
"GBR",16.8
