iso;value
DEU;28.9
ESP;13.1
ITA;8.2
TUR;7.3
AUT;5.3
HRV;3.2
GRC;3
FRA;2.9
POL;2.5
NLD;2.1
DNK;1.4
PRT;1.3
GBR;1
CHE;1
HUN;1
CZE;0.9
BGR;0.9
SWE;0.7
NOR;0.6
IRL;0.5
ROU;0.5
CYP;0.4
MLT;0.3
ALB;0.2
FIN;0.1
SVK;0.1
SVN;0.1
