iso,value
USA,1232737510
DEU,1228825063
JPN,1123580868
NOR,777173802
FRA,709705427
SWE,444839383
DNK,371743820
AUS,234093816
GBR,233539526
BEL,194933869
CHE,83765566
ITA,65802697
ESP,65213244
CAN,44016478
IRL,34133049
AUT,22982292
KOR,22693393
NZL,22089171
LUX,15044803
FIN,14369306
NLD,10601935
ISL,5011547
CZE,4536437
POL,1751897
PRT,1171593
GRC,253036
SVK,66340
